지점명,일시,일강수량(mm)
경남,2017-02-23,
경남,2017-02-24,
경남,2017-02-25,
경남,2017-02-26,
경남,2017-02-27,
경남,2017-02-28,
경남,2017-03-01,2
경남,2017-03-02,3.5
경남,2017-03-03,
경남,2017-03-04,
경남,2017-03-05,
경남,2017-03-06,
경남,2017-03-07,
경남,2017-03-08,
경남,2017-03-09,
경남,2017-03-10,
경남,2017-03-11,
경남,2017-03-12,
경남,2017-03-13,
경남,2017-03-14,
경남,2017-03-15,
경남,2017-03-16,
경남,2017-03-17,
경남,2017-03-18,
경남,2017-03-19,
경남,2017-03-20,6.5
경남,2017-03-21,3
경남,2017-03-22,
경남,2017-03-23,
경남,2017-03-24,
경남,2017-03-25,13.5
경남,2017-03-26,2.5
경남,2017-03-27,0
경남,2017-03-28,0.4
경남,2017-03-29,3.5
경남,2017-03-30,
경남,2017-03-31,3
경남,2017-04-01,2
경남,2017-04-02,
경남,2017-04-03,
경남,2017-04-04,
경남,2017-04-05,37.5
경남,2017-04-06,20.5
경남,2017-04-07,
경남,2017-04-08,
경남,2017-04-09,
경남,2017-04-10,0.4
경남,2017-04-11,11.5
경남,2017-04-12,
경남,2017-04-13,
경남,2017-04-14,0
경남,2017-04-15,0.1
경남,2017-04-16,
경남,2017-04-17,10.5
경남,2017-04-18,0
경남,2017-04-19,
경남,2017-04-20,0.4
경남,2017-04-21,
경남,2017-04-22,0
경남,2017-04-23,
경남,2017-04-24,
경남,2017-04-25,0
경남,2017-04-26,1.5
경남,2017-04-27,
경남,2017-04-28,
경남,2017-04-29,
경남,2017-04-30,
경남,2017-05-01,
경남,2017-05-02,
경남,2017-05-03,
경남,2017-05-04,0.3
경남,2017-05-05,3.5
경남,2017-05-06,
경남,2017-05-07,
경남,2017-05-08,
경남,2017-05-09,21.5
경남,2017-05-10,0
경남,2017-05-11,0.5
경남,2017-05-12,9
경남,2017-05-13,
경남,2017-05-14,
경남,2017-05-15,
경남,2017-05-16,0
경남,2017-05-17,
경남,2017-05-18,
경남,2017-05-19,
경남,2017-05-20,
경남,2017-05-21,
경남,2017-05-22,
경남,2017-05-23,
경남,2017-05-24,24
경남,2017-05-25,
경남,2017-05-26,
경남,2017-05-27,
경남,2017-05-28,
경남,2017-05-29,
경남,2017-05-30,
경남,2017-05-31,0
경남,2017-06-01,
경남,2017-06-02,
경남,2017-06-03,0
경남,2017-06-04,
경남,2017-06-05,
경남,2017-06-06,3
경남,2017-06-07,6.5
경남,2017-06-08,
경남,2017-06-09,
경남,2017-06-10,
경남,2017-06-11,1.5
경남,2017-06-12,
경남,2017-06-13,10
경남,2017-06-14,
경남,2017-06-15,
경남,2017-06-16,
경남,2017-06-17,
경남,2017-06-18,
경남,2017-06-19,
경남,2017-06-20,7
경남,2017-06-21,
경남,2017-06-22,
경남,2017-06-23,
경남,2017-06-24,0
경남,2017-06-25,35.5
경남,2017-06-26,2.5
경남,2017-06-27,0.1
경남,2017-06-28,
경남,2017-06-29,2
경남,2017-06-30,
경남,2017-07-01,0
경남,2017-07-02,0.3
경남,2017-07-03,0
경남,2017-07-04,113
경남,2017-07-05,9.5
경남,2017-07-06,14
경남,2017-07-07,4
경남,2017-07-08,15.5
경남,2017-07-09,0.1
경남,2017-07-10,0.1
경남,2017-07-11,1
경남,2017-07-12,
경남,2017-07-13,
경남,2017-07-14,0.5
경남,2017-07-15,0.5
경남,2017-07-16,
경남,2017-07-17,8
경남,2017-07-18,3
경남,2017-07-19,
경남,2017-07-20,
경남,2017-07-21,0.3
경남,2017-07-22,
경남,2017-07-23,
경남,2017-07-24,3
경남,2017-07-25,17
경남,2017-07-26,
경남,2017-07-27,
경남,2017-07-28,
경남,2017-07-29,0
경남,2017-07-30,
경남,2017-07-31,6.5
경남,2017-08-01,
경남,2017-08-02,0
경남,2017-08-03,
경남,2017-08-04,
경남,2017-08-05,
경남,2017-08-06,
경남,2017-08-07,
경남,2017-08-08,
경남,2017-08-09,4.5
경남,2017-08-10,4.5
경남,2017-08-11,36.5
경남,2017-08-12,
경남,2017-08-13,0.5
경남,2017-08-14,35.5
경남,2017-08-15,4.5
경남,2017-08-16,0
경남,2017-08-17,59
경남,2017-08-18,5
경남,2017-08-19,0
경남,2017-08-20,5
경남,2017-08-21,37
경남,2017-08-22,1
경남,2017-08-23,
경남,2017-08-24,0.1
경남,2017-08-25,4
경남,2017-08-26,
경남,2017-08-27,
경남,2017-08-28,
경남,2017-08-29,
경남,2017-08-30,
경남,2017-08-31,
경남,2017-09-01,
경남,2017-09-02,
경남,2017-09-03,
경남,2017-09-04,
경남,2017-09-05,1.5
경남,2017-09-06,26
경남,2017-09-07,1
경남,2017-09-08,
경남,2017-09-09,
경남,2017-09-10,
경남,2017-09-11,67
경남,2017-09-12,
경남,2017-09-13,
경남,2017-09-14,
경남,2017-09-15,
경남,2017-09-16,
경남,2017-09-17,
경남,2017-09-18,
경남,2017-09-19,
경남,2017-09-20,
경남,2017-09-21,
경남,2017-09-22,
경남,2017-09-23,
경남,2017-09-24,
경남,2017-09-25,
경남,2017-09-26,
경남,2017-09-27,8
경남,2017-09-28,
경남,2017-09-29,
경남,2017-09-30,
경남,2017-10-01,13.5
경남,2017-10-02,29
경남,2017-10-03,7.5
경남,2017-10-04,
경남,2017-10-05,2
경남,2017-10-06,6.5
경남,2017-10-07,
경남,2017-10-08,
경남,2017-10-09,
경남,2017-10-10,
경남,2017-10-11,
경남,2017-10-12,18
경남,2017-10-13,
경남,2017-10-14,
경남,2017-10-15,4
경남,2017-10-16,0.2
경남,2017-10-17,
경남,2017-10-18,0.1
경남,2017-10-19,
경남,2017-10-20,
경남,2017-10-21,
경남,2017-10-22,
경남,2017-10-23,
경남,2017-10-24,0
경남,2017-10-25,
경남,2017-10-26,
경남,2017-10-27,
경남,2017-10-28,
경남,2017-10-29,
경남,2017-10-30,
경남,2017-10-31,
경남,2017-11-01,
경남,2017-11-02,
경남,2017-11-03,
경남,2017-11-04,
경남,2017-11-05,
경남,2017-11-06,
경남,2017-11-07,
경남,2017-11-08,
경남,2017-11-09,
경남,2017-11-10,
경남,2017-11-11,
경남,2017-11-12,
경남,2017-11-13,
경남,2017-11-14,
경남,2017-11-15,
경남,2017-11-16,
경남,2017-11-17,
경남,2017-11-18,
경남,2017-11-19,
경남,2017-11-20,
경남,2017-11-21,
경남,2017-11-22,
경남,2017-11-23,0
경남,2017-11-24,0
경남,2017-11-25,
경남,2017-11-26,
경남,2017-11-27,
경남,2017-11-28,
경남,2017-11-29,
경남,2017-11-30,
경남,2017-12-01,
경남,2017-12-02,
경남,2017-12-03,
경남,2017-12-04,
경남,2017-12-05,
경남,2017-12-06,
경남,2017-12-07,0
경남,2017-12-08,
경남,2017-12-09,
경남,2017-12-10,0.6
경남,2017-12-11,
경남,2017-12-12,
경남,2017-12-13,
경남,2017-12-14,
경남,2017-12-15,
경남,2017-12-16,
경남,2017-12-17,
경남,2017-12-18,
경남,2017-12-19,
경남,2017-12-20,
경남,2017-12-21,
경남,2017-12-22,
경남,2017-12-23,
경남,2017-12-24,12.5
경남,2017-12-25,
경남,2017-12-26,
경남,2017-12-27,
경남,2017-12-28,
경남,2017-12-29,
경남,2017-12-30,
경남,2017-12-31,
경남,2018-01-01,
경남,2018-01-02,
경남,2018-01-03,
경남,2018-01-04,
경남,2018-01-05,
경남,2018-01-06,
경남,2018-01-07,0.8
경남,2018-01-08,2
경남,2018-01-09,
경남,2018-01-10,0.5
경남,2018-01-11,
경남,2018-01-12,
경남,2018-01-13,
경남,2018-01-14,
경남,2018-01-15,
경남,2018-01-16,18.5
경남,2018-01-17,5.5
경남,2018-01-18,
경남,2018-01-19,
경남,2018-01-20,
경남,2018-01-21,
경남,2018-01-22,0.4
경남,2018-01-23,
경남,2018-01-24,
경남,2018-01-25,
경남,2018-01-26,
경남,2018-01-27,
경남,2018-01-28,
경남,2018-01-29,
경남,2018-01-30,
경남,2018-01-31,
경남,2018-02-01,
경남,2018-02-02,
경남,2018-02-03,
경남,2018-02-04,
경남,2018-02-05,
경남,2018-02-06,
경남,2018-02-07,
경남,2018-02-08,
경남,2018-02-09,
경남,2018-02-10,
경남,2018-02-11,0
경남,2018-02-12,
경남,2018-02-13,
경남,2018-02-14,
경남,2018-02-15,
경남,2018-02-16,
경남,2018-02-17,
경남,2018-02-18,
경남,2018-02-19,
경남,2018-02-20,
경남,2018-02-21,
경남,2018-02-22,
경남,2018-02-23,0
경남,2018-02-24,
경남,2018-02-25,0
경남,2018-02-26,
경남,2018-02-27,
경남,2018-02-28,28.5
경남,2018-03-01,
경남,2018-03-02,
경남,2018-03-03,
경남,2018-03-04,14.5
경남,2018-03-05,6
경남,2018-03-06,
경남,2018-03-07,7.5
경남,2018-03-08,40
경남,2018-03-09,
경남,2018-03-10,
경남,2018-03-11,
경남,2018-03-12,
경남,2018-03-13,
경남,2018-03-14,
경남,2018-03-15,34
경남,2018-03-16,2
경남,2018-03-17,
경남,2018-03-18,5.5
경남,2018-03-19,31
경남,2018-03-20,1.5
경남,2018-03-21,9.5
경남,2018-03-22,
경남,2018-03-23,
경남,2018-03-24,
경남,2018-03-25,
경남,2018-03-26,
경남,2018-03-27,
경남,2018-03-28,
경남,2018-03-29,
경남,2018-03-30,
경남,2018-03-31,
경남,2018-04-01,
경남,2018-04-02,
경남,2018-04-03,
경남,2018-04-04,12
경남,2018-04-05,5
경남,2018-04-06,18.5
경남,2018-04-07,
경남,2018-04-08,0
경남,2018-04-09,
경남,2018-04-10,
경남,2018-04-11,0.5
경남,2018-04-12,
경남,2018-04-13,0
경남,2018-04-14,26
경남,2018-04-15,
경남,2018-04-16,
경남,2018-04-17,
경남,2018-04-18,
경남,2018-04-19,
경남,2018-04-20,
경남,2018-04-21,
경남,2018-04-22,1
경남,2018-04-23,36
경남,2018-04-24,17.5
경남,2018-04-25,
경남,2018-04-26,
경남,2018-04-27,
경남,2018-04-28,
경남,2018-04-29,
경남,2018-04-30,
경남,2018-05-01,0
경남,2018-05-02,1.5
경남,2018-05-03,
경남,2018-05-04,
경남,2018-05-05,
경남,2018-05-06,17
경남,2018-05-07,20
경남,2018-05-08,
경남,2018-05-09,
경남,2018-05-10,
경남,2018-05-11,
경남,2018-05-12,6
경남,2018-05-13,5
경남,2018-05-14,
경남,2018-05-15,0.1
경남,2018-05-16,2.5
경남,2018-05-17,0.5
경남,2018-05-18,1.5
경남,2018-05-19,0.3
경남,2018-05-20,
경남,2018-05-21,
경남,2018-05-22,6.5
경남,2018-05-23,18
경남,2018-05-24,
경남,2018-05-25,
경남,2018-05-26,
경남,2018-05-27,
경남,2018-05-28,5
경남,2018-05-29,
경남,2018-05-30,4
경남,2018-05-31,
경남,2018-06-01,
경남,2018-06-02,
경남,2018-06-03,
경남,2018-06-04,
경남,2018-06-05,0.5
경남,2018-06-06,
경남,2018-06-07,
경남,2018-06-08,
경남,2018-06-09,0
경남,2018-06-10,1.5
경남,2018-06-11,37.5
경남,2018-06-12,1
경남,2018-06-13,
경남,2018-06-14,
경남,2018-06-15,
경남,2018-06-16,
경남,2018-06-17,
경남,2018-06-18,
경남,2018-06-19,5
경남,2018-06-20,
경남,2018-06-21,
경남,2018-06-22,
경남,2018-06-23,0
경남,2018-06-24,
경남,2018-06-25,
경남,2018-06-26,0.5
경남,2018-06-27,22
경남,2018-06-28,72.5
경남,2018-06-29,1.5
경남,2018-06-30,26.5
경남,2018-07-01,29
경남,2018-07-02,52.5
경남,2018-07-03,19
경남,2018-07-04,0
경남,2018-07-05,33.5
경남,2018-07-06,1.5
경남,2018-07-07,
경남,2018-07-08,
경남,2018-07-09,11.5
경남,2018-07-10,
경남,2018-07-11,
경남,2018-07-12,
경남,2018-07-13,
경남,2018-07-14,
경남,2018-07-15,
경남,2018-07-16,
경남,2018-07-17,
경남,2018-07-18,
경남,2018-07-19,
경남,2018-07-20,
경남,2018-07-21,
경남,2018-07-22,
경남,2018-07-23,
경남,2018-07-24,
경남,2018-07-25,
경남,2018-07-26,
경남,2018-07-27,0
경남,2018-07-28,0
경남,2018-07-29,
경남,2018-07-30,1.5
경남,2018-07-31,
경남,2018-08-01,
경남,2018-08-02,
경남,2018-08-03,
경남,2018-08-04,
경남,2018-08-05,
경남,2018-08-06,0
경남,2018-08-07,15.5
경남,2018-08-08,
경남,2018-08-09,15.5
경남,2018-08-10,28
경남,2018-08-11,
경남,2018-08-12,1
경남,2018-08-13,
경남,2018-08-14,
경남,2018-08-15,0
경남,2018-08-16,7.5
경남,2018-08-17,
경남,2018-08-18,
경남,2018-08-19,
경남,2018-08-20,
경남,2018-08-21,
경남,2018-08-22,0
경남,2018-08-23,21.5
경남,2018-08-24,3.5
경남,2018-08-25,3
경남,2018-08-26,262
경남,2018-08-27,61.5
경남,2018-08-28,
경남,2018-08-29,0
경남,2018-08-30,5
경남,2018-08-31,16.5
경남,2018-09-01,8
경남,2018-09-02,2
경남,2018-09-03,48
경남,2018-09-04,23.5
경남,2018-09-05,
경남,2018-09-06,0
경남,2018-09-07,4.5
경남,2018-09-08,
경남,2018-09-09,
경남,2018-09-10,
경남,2018-09-11,
경남,2018-09-12,
경남,2018-09-13,4.5
경남,2018-09-14,19
경남,2018-09-15,4
경남,2018-09-16,0
경남,2018-09-17,
경남,2018-09-18,
경남,2018-09-19,0.2
경남,2018-09-20,9.5
경남,2018-09-21,20.5
경남,2018-09-22,
경남,2018-09-23,
경남,2018-09-24,
경남,2018-09-25,
경남,2018-09-26,
경남,2018-09-27,
경남,2018-09-28,
경남,2018-09-29,0.1
경남,2018-09-30,
경남,2018-10-01,0.1
경남,2018-10-02,
경남,2018-10-03,
경남,2018-10-04,1.5
경남,2018-10-05,45
경남,2018-10-06,148
경남,2018-10-07,
경남,2018-10-08,
경남,2018-10-09,0
경남,2018-10-10,0.1
경남,2018-10-11,
경남,2018-10-12,
경남,2018-10-13,
경남,2018-10-14,
경남,2018-10-15,
경남,2018-10-16,
경남,2018-10-17,
경남,2018-10-18,
경남,2018-10-19,
경남,2018-10-20,
경남,2018-10-21,
경남,2018-10-22,
경남,2018-10-23,
경남,2018-10-24,
경남,2018-10-25,
경남,2018-10-26,3
경남,2018-10-27,0
경남,2018-10-28,0.1
경남,2018-10-29,0.5
경남,2018-10-30,
경남,2018-10-31,
경남,2018-11-01,
경남,2018-11-02,
경남,2018-11-03,
경남,2018-11-04,
경남,2018-11-05,
경남,2018-11-06,
경남,2018-11-07,0.4
경남,2018-11-08,17
경남,2018-11-09,
경남,2018-11-10,
경남,2018-11-11,4
경남,2018-11-12,2
경남,2018-11-13,
경남,2018-11-14,
경남,2018-11-15,
경남,2018-11-16,0.5
경남,2018-11-17,
경남,2018-11-18,0
경남,2018-11-19,
경남,2018-11-20,
경남,2018-11-21,0
경남,2018-11-22,
경남,2018-11-23,
경남,2018-11-24,1.5
경남,2018-11-25,
경남,2018-11-26,
경남,2018-11-27,
경남,2018-11-28,
경남,2018-11-29,
경남,2018-11-30,
경남,2018-12-01,
경남,2018-12-02,0.5
경남,2018-12-03,6
경남,2018-12-04,10.5
경남,2018-12-05,
경남,2018-12-06,1.5
경남,2018-12-07,
경남,2018-12-08,
경남,2018-12-09,
경남,2018-12-10,
경남,2018-12-11,2
경남,2018-12-12,
경남,2018-12-13,
경남,2018-12-14,
경남,2018-12-15,
경남,2018-12-16,2
경남,2018-12-17,0
경남,2018-12-18,
경남,2018-12-19,
경남,2018-12-20,
경남,2018-12-21,
경남,2018-12-22,0
경남,2018-12-23,2
경남,2018-12-24,
경남,2018-12-25,
경남,2018-12-26,0
경남,2018-12-27,
경남,2018-12-28,
경남,2018-12-29,
경남,2018-12-30,
경남,2018-12-31,
경남,2019-01-01,
경남,2019-01-02,
경남,2019-01-03,
경남,2019-01-04,
경남,2019-01-05,0
경남,2019-01-06,
경남,2019-01-07,
경남,2019-01-08,
경남,2019-01-09,
경남,2019-01-10,
경남,2019-01-11,0
경남,2019-01-12,3.5
경남,2019-01-13,
경남,2019-01-14,
경남,2019-01-15,
경남,2019-01-16,
경남,2019-01-17,
경남,2019-01-18,
경남,2019-01-19,0.5
경남,2019-01-20,0.1
경남,2019-01-21,
경남,2019-01-22,
경남,2019-01-23,
경남,2019-01-24,
경남,2019-01-25,
경남,2019-01-26,
경남,2019-01-27,
경남,2019-01-28,
경남,2019-01-29,
경남,2019-01-30,
경남,2019-01-31,8.5
경남,2019-02-01,
경남,2019-02-02,0
경남,2019-02-03,12
경남,2019-02-04,
경남,2019-02-05,
경남,2019-02-06,
경남,2019-02-07,
경남,2019-02-08,
경남,2019-02-09,
경남,2019-02-10,
경남,2019-02-11,
경남,2019-02-12,
경남,2019-02-13,
경남,2019-02-14,
경남,2019-02-15,
경남,2019-02-16,
경남,2019-02-17,
경남,2019-02-18,0.1
경남,2019-02-19,27.5
경남,2019-02-20,
경남,2019-02-21,
경남,2019-02-22,
경남,2019-02-23,
경남,2019-02-24,
경남,2019-02-25,
경남,2019-02-26,
경남,2019-02-27,0.4
경남,2019-02-28,0.5
경남,2019-03-01,
경남,2019-03-02,
경남,2019-03-03,
경남,2019-03-04,0
경남,2019-03-05,
경남,2019-03-06,1.5
경남,2019-03-07,
경남,2019-03-08,
경남,2019-03-09,
경남,2019-03-10,19
경남,2019-03-11,0.3
경남,2019-03-12,0.5
경남,2019-03-13,
경남,2019-03-14,
경남,2019-03-15,1
경남,2019-03-16,
경남,2019-03-17,
경남,2019-03-18,
경남,2019-03-19,
경남,2019-03-20,14
경남,2019-03-21,0.5
경남,2019-03-22,
경남,2019-03-23,0.3
경남,2019-03-24,
경남,2019-03-25,
경남,2019-03-26,
경남,2019-03-27,
경남,2019-03-28,
